Date,Price1,Price2,spread_pct,signal
2025-07-18,112.590,100.430,12.108,STRONG_SIGNAL
2025-07-21,112.749,100.550,12.133,STRONG_SIGNAL
2025-07-22,112.201,99.852,12.367,STRONG_SIGNAL
2025-07-23,112.664,100.719,11.860,STRONG_SIGNAL
2025-07-24,113.527,100.939,12.472,STRONG_SIGNAL
2025-07-25,114.156,101.168,12.838,STRONG_SIGNAL
2025-07-28,114.185,101.916,12.039,STRONG_SIGNAL
2025-07-29,114.380,102.385,11.716,STRONG_SIGNAL
2025-07-30,114.774,102.873,11.568,STRONG_SIGNAL
2025-07-31,115.083,103.113,11.609,STRONG_SIGNAL
2025-08-01,112.659,100.081,12.568,STRONG_SIGNAL
2025-08-04,113.906,101.248,12.502,STRONG_SIGNAL
2025-08-05,113.707,101.058,12.516,STRONG_SIGNAL
2025-08-06,114.076,101.278,12.637,STRONG_SIGNAL
2025-08-07,113.782,101.497,12.103,STRONG_SIGNAL
2025-08-08,114.031,101.846,11.964,STRONG_SIGNAL
2025-08-11,114.405,102.375,11.751,STRONG_SIGNAL
2025-08-12,114.375,102.404,11.689,STRONG_SIGNAL
2025-08-13,114.455,102.554,11.604,STRONG_SIGNAL
2025-08-14,114.465,103.053,11.074,STRONG_SIGNAL
2025-08-15,114.525,102.734,11.477,STRONG_SIGNAL
2025-08-18,114.849,102.933,11.576,STRONG_SIGNAL
2025-08-19,115.013,102.873,11.801,STRONG_SIGNAL
2025-08-20,114.614,102.325,12.010,STRONG_SIGNAL
2025-08-21,114.923,102.604,12.007,STRONG_SIGNAL
2025-08-22,115.612,103.232,11.992,STRONG_SIGNAL
2025-08-26,115.163,102.973,11.838,STRONG_SIGNAL
2025-08-27,115.562,103.771,11.363,STRONG_SIGNAL
2025-08-28,115.427,103.561,11.458,STRONG_SIGNAL
2025-08-29,114.933,102.813,11.788,STRONG_SIGNAL
2025-09-01,114.973,102.983,11.643,STRONG_SIGNAL
2025-09-02,114.774,101.926,12.605,STRONG_SIGNAL
2025-09-03,115.103,102.584,12.204,STRONG_SIGNAL
2025-09-04,115.751,103.462,11.879,STRONG_SIGNAL
2025-09-05,115.193,102.694,12.171,STRONG_SIGNAL
2025-09-08,115.901,103.442,12.045,STRONG_SIGNAL
2025-09-09,115.911,103.442,12.054,STRONG_SIGNAL
2025-09-10,116.419,104.040,11.899,STRONG_SIGNAL
2025-09-11,117.148,104.658,11.933,STRONG_SIGNAL
2025-09-12,117.158,104.688,11.911,STRONG_SIGNAL
2025-09-15,117.387,104.818,11.991,STRONG_SIGNAL
2025-09-16,116.908,103.980,12.433,STRONG_SIGNAL
2025-09-17,116.938,103.890,12.559,STRONG_SIGNAL
2025-09-18,118.310,104.990,12.687,STRONG_SIGNAL
2025-09-19,118.660,105.180,12.816,STRONG_SIGNAL
2025-09-22,118.900,105.390,12.819,STRONG_SIGNAL
2025-09-23,119.270,105.460,13.095,STRONG_SIGNAL
2025-09-24,119.140,105.350,13.090,STRONG_SIGNAL
2025-09-25,119.220,105.000,13.543,STRONG_SIGNAL
2025-09-26,118.890,105.310,12.895,STRONG_SIGNAL
2025-09-29,119.455,105.570,13.152,STRONG_SIGNAL
2025-09-30,119.250,105.480,13.055,STRONG_SIGNAL
2025-10-01,119.690,106.190,12.713,STRONG_SIGNAL
2025-10-02,120.520,106.630,13.026,STRONG_SIGNAL
2025-10-03,120.900,107.090,12.896,STRONG_SIGNAL
2025-10-07,121.550,107.850,12.703,STRONG_SIGNAL
